ID,AGENCY_CODE,PROJ_CODE,S_ID,O_ID,H_NO,O_LATITUDE_GDA,O_LONGITUDE_GDA,O_WA_SOILGRP_CODE,H_TEXTURE,Method,P_HCO3_,P_HCO3_1,P_HCO3_2,P_HCO3_3,P_HCO3_4,P_any_,P_buff_,P_buff_1,P_buff_2,P_buffany,ENT_DESC,PROP_DESC,LAND_USE_DESCRIPTION,LU_SEL
501_FFS_0148_1,501,FFS,148,1,2,-33.99088,117.9127,302,LS,9B1,62,,,,,62,,,,,Not Applicable,Road,,3
501_FFS_0148_1,501,FFS,148,1,3,-33.99088,117.9127,302,CS,9B1,7,,,,,7,69.2,,,69.2,Not Applicable,Road,,3
501_FFS_0148_1,501,FFS,148,1,3,-33.99088,117.9127,302,CS,9B1,2,,,,,2,103.9,,,103.9,Not Applicable,Road,,3
501_FFS_0148_1,501,FFS,148,1,4,-33.99088,117.9127,302,SLC,9B1,2,,,,,2,103.9,,,103.9,Not Applicable,Road,,3
501_FFS_0173_1,501,FFS,173,1,2,-33.81135,118.77601,402,S,9B1,39,,,,,39,,,,,Not Applicable,Road,,3
501_FFS_0173_1,501,FFS,173,1,5,-33.81135,118.77601,402,MHC,9B1,1,,,,,1,100.2,,,100.2,Not Applicable,Road,,3
501_FFS_0173_1,501,FFS,173,1,4,-33.81135,118.77601,402,MC,9B1,1,,,,,1,100.2,,,100.2,Not Applicable,Road,,3
501_FFS_0173_1,501,FFS,173,1,4,-33.81135,118.77601,402,MC,9B1,1,,,,,1,116.8,,,116.8,Not Applicable,Road,,3
501_FFS_0173_1,501,FFS,173,1,3,-33.81135,118.77601,402,SMC,9B1,2,,,,,2,85.9,,,85.9,Not Applicable,Road,,3
501_FFS_0173_1,501,FFS,173,1,3,-33.81135,118.77601,402,SMC,9B1,1,,,,,1,116.3,,,116.3,Not Applicable,Road,,3
501_FFS_0173_1,501,FFS,173,1,1,-33.81135,118.77601,402,S,9B1,39,,,,,39,,,,,Not Applicable,Road,,3
501_FFS_0173_1,501,FFS,173,1,3,-33.81135,118.77601,402,SMC,9B1,39,,,,,39,,,,,Not Applicable,Road,,3
501_FFS_0179_1,501,FFS,179,1,4,-34.01125,118.81641,541,MHC,9B1,4,,,,,4,66.5,,,66.5,Not Applicable,Road,,3
501_FFS_0179_1,501,FFS,179,1,1,-34.01125,118.81641,541,KSCL,9B1,77,,,,,77,,,,,Not Applicable,Road,,3
501_FFS_0179_1,501,FFS,179,1,4,-34.01125,118.81641,541,MHC,9B1,8,,,,,8,38.2,,,38.2,Not Applicable,Road,,3
501_FFS_0179_1,501,FFS,179,1,5,-34.01125,118.81641,541,MC,9B1,4,,,,,4,24.7,,,24.7,Not Applicable,Road,,3
501_FFS_0179_1,501,FFS,179,1,2,-34.01125,118.81641,541,KSLC,9B1,77,,,,,77,,,,,Not Applicable,Road,,3
501_FFS_0179_1,501,FFS,179,1,3,-34.01125,118.81641,541,MC,9B1,12,,,,,12,33.8,,,33.8,Not Applicable,Road,,3
501_FFS_0179_1,501,FFS,179,1,3,-34.01125,118.81641,541,MC,9B1,8,,,,,8,38.2,,,38.2,Not Applicable,Road,,3
501_FFS_0182_1,501,FFS,182,1,2,-33.91978,118.97218,502,SLMC,9B1,3,,,,,3,79.8,,,79.8,Not Applicable,Road,,3
501_FFS_0182_1,501,FFS,182,1,5,-33.91978,118.97218,502,CL,9B1,4,,,,,4,35.4,,,35.4,Not Applicable,Road,,3
501_FFS_0182_1,501,FFS,182,1,4,-33.91978,118.97218,502,LMC,9B1,4,,,,,4,35.4,,,35.4,Not Applicable,Road,,3
501_FFS_0182_1,501,FFS,182,1,3,-33.91978,118.97218,502,LMC,9B1,4,,,,,4,67,,,67,Not Applicable,Road,,3
501_FFS_0182_1,501,FFS,182,1,2,-33.91978,118.97218,502,SLMC,9B1,4,,,,,4,64.8,,,64.8,Not Applicable,Road,,3
501_FFS_0182_1,501,FFS,182,1,1,-33.91978,118.97218,502,SL,9B1,4,,,,,4,64.8,,,64.8,Not Applicable,Road,,3
501_FFS_0182_1,501,FFS,182,1,1,-33.91978,118.97218,502,SL,9B1,60,,,,,60,,,,,Not Applicable,Road,,3
501_FFS_0182_1,501,FFS,182,1,3,-33.91978,118.97218,502,LMC,9B1,3,,,,,3,79.8,,,79.8,Not Applicable,Road,,3
501_FFS_0184_1,501,FFS,184,1,1,-33.72732,119.0925,408,LS,9B1,42,,,,,42,,,,,Not Applicable,Road,,3
501_FFS_0184_1,501,FFS,184,1,2,-33.72732,119.0925,408,CS,9B1,42,,,,,42,,,,,Not Applicable,Road,,3
501_FFS_0184_1,501,FFS,184,1,3,-33.72732,119.0925,408,SLC,9B1,4,,,,,4,32.7,,,32.7,Not Applicable,Road,,3
501_FFS_0184_1,501,FFS,184,1,3,-33.72732,119.0925,408,SLC,9B1,2,,,,,2,50.9,,,50.9,Not Applicable,Road,,3
501_FFS_0184_1,501,FFS,184,1,4,-33.72732,119.0925,408,SLC,9B1,2,,,,,2,48.5,,,48.5,Not Applicable,Road,,3
501_FFS_0184_1,501,FFS,184,1,4,-33.72732,119.0925,408,SLC,9B1,2,,,,,2,60.8,,,60.8,Not Applicable,Road,,3
501_FFS_0185_1,501,FFS,185,1,2,-33.72267,119.11798,622,LMC,9B1,10,,,,,10,36.2,,,36.2,Not Applicable,Road,,3
501_FFS_0185_1,501,FFS,185,1,4,-33.72267,119.11798,622,MC,9B1,3,,,,,3,65.2,,,65.2,Not Applicable,Road,,3
501_FFS_0185_1,501,FFS,185,1,3,-33.72267,119.11798,622,MC,9B1,3,,,,,3,65.2,,,65.2,Not Applicable,Road,,3
501_FFS_0185_1,501,FFS,185,1,2,-33.72267,119.11798,622,LMC,9B1,49,,,,,49,,,,,Not Applicable,Road,,3
501_FFS_0185_1,501,FFS,185,1,1,-33.72267,119.11798,622,SLC,9B1,49,,,,,49,,,,,Not Applicable,Road,,3
501_FFS_0185_1,501,FFS,185,1,3,-33.72267,119.11798,622,MC,9B1,5,,,,,5,40.4,,,40.4,Not Applicable,Road,,3
501_GG2_2018x_1,501,GG2,2018x,1,2,-31.036861,115.531977,446,KS,9B1,6,,,,,6,,,,,Not Applicable,Government,,3
501_GG2_2018x_1,501,GG2,2018x,1,3,-31.036861,115.531977,446,KS,9B1,6,,,,,6,,,,,Not Applicable,Government,,3
501_GG2_2018x_1,501,GG2,2018x,1,4,-31.036861,115.531977,446,CFS,9B1,7,,,,,7,,,,,Not Applicable,Government,,3
501_GG2_2018x_1,501,GG2,2018x,1,5,-31.036861,115.531977,446,CFS,9B1,1,,,,,1,,,,,Not Applicable,Government,,3
501_GG2_301B_1,501,GG2,301B,1,2,-31.294394,115.868986,445,CMS,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_GG2_301B_1,501,GG2,301B,1,3,-31.294394,115.868986,445,CMS,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_GG2_301B_1,501,GG2,301B,1,1,-31.294394,115.868986,445,LMS,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_GTN_1417_1,501,GTN,1417,1,1,-29.378639,116.104988,602,LC,9B1,14,,,,,14,,,,,Not Applicable,Road,,3
501_GTN_1417_1,501,GTN,1417,1,4,-29.378639,116.104988,602,LC,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_GTN_1417_1,501,GTN,1417,1,6,-29.378639,116.104988,602,MHC,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_GTN_1417_1,501,GTN,1417,1,5,-29.378639,116.104988,602,LC,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_GTN_1417_1,501,GTN,1417,1,3,-29.378639,116.104988,602,LMC,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_GTN_1417_1,501,GTN,1417,1,1,-29.378639,116.104988,602,LC,9B1,27,,,,,27,,,,,Not Applicable,Road,,3
501_GTN_1417_1,501,GTN,1417,1,2,-29.378639,116.104988,602,LC,9B1,2,,,,,2,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,4,-28.818408,115.708935,441,S,9B1,3,,,,,3,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,10,-28.818408,115.708935,441,CS,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,9,-28.818408,115.708935,441,CS,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,8,-28.818408,115.708935,441,CS,9B1,4,,,,,4,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,7,-28.818408,115.708935,441,CS,9B1,4,,,,,4,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,5,-28.818408,115.708935,441,S,9B1,3,,,,,3,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,3,-28.818408,115.708935,441,LS,9B1,5,,,,,5,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,2,-28.818408,115.708935,441,LS,9B1,9,,,,,9,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,2,-28.818408,115.708935,441,LS,9B1,9,,,,,9,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,1,-28.818408,115.708935,441,LS,9B1,9,,,,,9,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,1,-28.818408,115.708935,441,LS,9B1,15,,,,,15,,,,,Not Applicable,Road,,3
501_GTN_1425_1,501,GTN,1425,1,6,-28.818408,115.708935,441,CS,9B1,5,,,,,5,,,,,Not Applicable,Road,,3
501_KLC_0066_1,501,KLC,66,1,1,-33.820449,117.888253,403,CS,9B1,23,,,,,23,,,,,Not Applicable,Road,,3
501_KLC_0067_1,501,KLC,67,1,1,-33.820444,117.876367,502,SCL,9B1,35,,,,,35,,,,,Not Applicable,Road,,3
501_KLC_0150_1,501,KLC,150,1,1,-33.86362,116.866166,444,MS,9B1,9,,,,,9,,,,,Not Applicable,Road,,3
501_KLC_0795_1,501,KLC,795,1,1,-33.027916,117.498479,542,CL,9B1,160,,,,,160,,,,,Not Applicable,Road,,3
501_KLC_0795_1,501,KLC,795,1,1,-33.027916,117.498479,542,CL,9B1,110,,,,,110,,,,,Not Applicable,Road,,3
501_KLC_1578_1,501,KLC,1578,1,1,-33.611552,117.549998,403,LMS,9B1,34,,,,,34,,,,,Not Applicable,Road,,3
501_KLC_2352_1,501,KLC,2352,1,1,-33.675563,117.522692,441,LS,9B1,120,,,,,120,,,,,Not Applicable,Road,,3
501_KLC_2352_1,501,KLC,2352,1,4,-33.675563,117.522692,441,KSL,9B1,9,,,,,9,,,,,Not Applicable,Road,,3
501_LGR_0022_1,501,LGR,22,1,1,-18.559436,122.054968,463,LS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0022_1,501,LGR,22,1,2,-18.559436,122.054968,463,CS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0022_1,501,LGR,22,1,3,-18.559436,122.054968,463,SL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0023_1,501,LGR,23,1,5,-18.548755,122.064236,445,SC,9B2_COL,,,2,,,2,,,,,Agricultural,Pastoral,,4
501_LGR_0039_1,501,LGR,39,1,3,-18.673625,122.28551,541,SCL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0039_1,501,LGR,39,1,6,-18.673625,122.28551,541,LC,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0039_1,501,LGR,39,1,7,-18.673625,122.28551,541,LC,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0061_1,501,LGR,61,1,1,-18.908683,121.942095,463,LS,9B2_COL,,,3,,,3,,,,,Agricultural,Pastoral,,4
501_LGR_0061_1,501,LGR,61,1,6,-18.908683,121.942095,463,SCL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0079_1,501,LGR,79,1,6,-18.379349,122.15222,463,SCL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0140_1,501,LGR,140,1,1,-19.074253,121.654415,463,LS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0140_1,501,LGR,140,1,2,-19.074253,121.654415,463,LS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0140_1,501,LGR,140,1,3,-19.074253,121.654415,463,CS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0140_1,501,LGR,140,1,4,-19.074253,121.654415,463,SL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0140_1,501,LGR,140,1,4,-19.074253,121.654415,463,SL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0142_1,501,LGR,142,1,3,-19.050865,121.661398,463,CS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0142_1,501,LGR,142,1,4,-19.050865,121.661398,463,SL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0142_1,501,LGR,142,1,1,-19.050865,121.661398,463,LS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0142_1,501,LGR,142,1,5,-19.050865,121.661398,463,SL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0142_1,501,LGR,142,1,2,-19.050865,121.661398,463,LS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0144_1,501,LGR,144,1,1,-19.062481,121.667035,445,LS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0144_1,501,LGR,144,1,4,-19.062481,121.667035,445,CS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0144_1,501,LGR,144,1,5,-19.062481,121.667035,445,CS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0147_1,501,LGR,147,1,6,-19.084034,121.668754,463,SL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0147_1,501,LGR,147,1,6,-19.084034,121.668754,463,SL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0147_1,501,LGR,147,1,5,-19.084034,121.668754,463,SL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0147_1,501,LGR,147,1,3,-19.084034,121.668754,463,LS,9B2_COL,,,3,,,3,,,,,Agricultural,Pastoral,,4
501_LGR_0147_1,501,LGR,147,1,2,-19.084034,121.668754,463,LS,9B2_COL,,,3,,,3,,,,,Agricultural,Pastoral,,4
501_LGR_0147_1,501,LGR,147,1,1,-19.084034,121.668754,463,VWCS,9B2_COL,,,3,,,3,,,,,Agricultural,Pastoral,,4
501_LGR_0164_1,501,LGR,164,1,1,-19.41028,121.589882,445,LS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0164_1,501,LGR,164,1,2,-19.41028,121.589882,445,LS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0164_1,501,LGR,164,1,5,-19.41028,121.589882,445,SL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0164_1,501,LGR,164,1,6,-19.41028,121.589882,445,CS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0281_1,501,LGR,281,1,4,-18.477912,122.12069,463,,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0281_1,501,LGR,281,1,1,-18.477912,122.12069,463,LS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0281_1,501,LGR,281,1,2,-18.477912,122.12069,463,CS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0281_1,501,LGR,281,1,3,-18.477912,122.12069,463,SL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0299_1,501,LGR,299,1,6,-18.719806,121.880956,445,MSCL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0299_1,501,LGR,299,1,5,-18.719806,121.880956,445,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0299_1,501,LGR,299,1,5,-18.719806,121.880956,445,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0299_1,501,LGR,299,1,5,-18.719806,121.880956,445,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0299_1,501,LGR,299,1,4,-18.719806,121.880956,445,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0299_1,501,LGR,299,1,4,-18.719806,121.880956,445,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0299_1,501,LGR,299,1,3,-18.719806,121.880956,445,CMS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0299_1,501,LGR,299,1,1,-18.719806,121.880956,445,LMS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0299_1,501,LGR,299,1,2,-18.719806,121.880956,445,LMS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0308_1,501,LGR,308,1,3,-18.593002,121.977553,463,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0308_1,501,LGR,308,1,4,-18.593002,121.977553,463,MSCL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0308_1,501,LGR,308,1,2,-18.593002,121.977553,463,CMS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0308_1,501,LGR,308,1,1,-18.593002,121.977553,463,LMS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0308_1,501,LGR,308,1,3,-18.593002,121.977553,463,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0308_1,501,LGR,308,1,4,-18.593002,121.977553,463,MSCL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0315_1,501,LGR,315,1,5,-18.283195,122.286217,445,FSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0315_1,501,LGR,315,1,1,-18.283195,122.286217,445,LFS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0315_1,501,LGR,315,1,2,-18.283195,122.286217,445,CFS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0315_1,501,LGR,315,1,3,-18.283195,122.286217,445,CFS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0315_1,501,LGR,315,1,3,-18.283195,122.286217,445,CFS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0315_1,501,LGR,315,1,4,-18.283195,122.286217,445,FSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0325_1,501,LGR,325,1,5,-18.470932,122.072662,445,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0325_1,501,LGR,325,1,5,-18.470932,122.072662,445,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0325_1,501,LGR,325,1,5,-18.470932,122.072662,445,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0325_1,501,LGR,325,1,4,-18.470932,122.072662,445,CMS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0325_1,501,LGR,325,1,4,-18.470932,122.072662,445,CMS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0325_1,501,LGR,325,1,1,-18.470932,122.072662,445,LMS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0325_1,501,LGR,325,1,2,-18.470932,122.072662,445,LMS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0327_1,501,LGR,327,1,5,-18.424434,122.108303,544,MC,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0327_1,501,LGR,327,1,5,-18.424434,122.108303,544,MC,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0327_1,501,LGR,327,1,5,-18.424434,122.108303,544,MC,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0327_1,501,LGR,327,1,6,-18.424434,122.108303,544,CMS,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0327_1,501,LGR,327,1,4,-18.424434,122.108303,544,SCL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0327_1,501,LGR,327,1,4,-18.424434,122.108303,544,SCL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0327_1,501,LGR,327,1,3,-18.424434,122.108303,544,SCL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0327_1,501,LGR,327,1,1,-18.424434,122.108303,544,SL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0327_1,501,LGR,327,1,5,-18.424434,122.108303,544,MC,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0327_1,501,LGR,327,1,4,-18.424434,122.108303,544,SCL,9B2_COL,,,1,,,1,,,,,Agricultural,Pastoral,,4
501_LGR_0337_1,501,LGR,337,1,4,-17.906937,122.504754,463,FSCL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0337_1,501,LGR,337,1,5,-17.906937,122.504754,463,CLFS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0337_1,501,LGR,337,1,3,-17.906937,122.504754,463,FSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0337_1,501,LGR,337,1,2,-17.906937,122.504754,463,CFS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0337_1,501,LGR,337,1,1,-17.906937,122.504754,463,LFS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0337_1,501,LGR,337,1,3,-17.906937,122.504754,463,FSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0339_1,501,LGR,339,1,6,-18.639452,121.944987,463,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0339_1,501,LGR,339,1,7,-18.639452,121.944987,463,MSCL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0339_1,501,LGR,339,1,1,-18.639452,121.944987,463,LMS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0339_1,501,LGR,339,1,6,-18.639452,121.944987,463,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0339_1,501,LGR,339,1,5,-18.639452,121.944987,463,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0339_1,501,LGR,339,1,4,-18.639452,121.944987,463,MSL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0339_1,501,LGR,339,1,2,-18.639452,121.944987,463,LMS,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_LGR_0339_1,501,LGR,339,1,7,-18.639452,121.944987,463,MSCL,9B2_COL,,,1,,,1,,,,,Not Applicable,Road,,3
501_MRA_1187_1,501,MRA,1187,1,1,-31.09106,116.448098,302,LFS,9B1,27,,,,,27,,,,,Not Applicable,Road,,3
501_MRA_1187_1,501,MRA,1187,1,6,-31.09106,116.448098,302,CL,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_MRA_1187_1,501,MRA,1187,1,5,-31.09106,116.448098,302,CL,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_MRA_1187_1,501,MRA,1187,1,2,-31.09106,116.448098,302,CS,9B1,24,,,,,24,,,,,Not Applicable,Road,,3
501_MRA_1187_1,501,MRA,1187,1,3,-31.09106,116.448098,302,LC,9B1,6,,,,,6,,,,,Not Applicable,Road,,3
501_MRA_1187_1,501,MRA,1187,1,4,-31.09106,116.448098,302,MC,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_NCP_0357_1,501,NCP,357,1,1,-30.31882,115.451279,443,LMS,9B1,4,,,,,4,,,,,Not Applicable,Road,,3
501_NCP_0357_1,501,NCP,357,1,2,-30.31882,115.451279,443,LMS,9B1,4,,,,,4,,,,,Not Applicable,Road,,3
501_NCP_0357_1,501,NCP,357,1,3,-30.31882,115.451279,443,LMS,9B1,3,,,,,3,,,,,Not Applicable,Road,,3
501_NCP_0357_1,501,NCP,357,1,4,-30.31882,115.451279,443,LMS,9B1,2,,,,,2,,,,,Not Applicable,Road,,3
501_NCP_0357_1,501,NCP,357,1,5,-30.31882,115.451279,443,CMS,9B1,2,,,,,2,,,,,Not Applicable,Road,,3
501_NCP_0883_1,501,NCP,883,1,3,-30.792793,115.463035,444,MS,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_NCP_0883_1,501,NCP,883,1,2,-30.792793,115.463035,444,MS,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_NCP_0883_1,501,NCP,883,1,1,-30.792793,115.463035,444,MS,9B1,1,,,,,1,,,,,Not Applicable,Road,,3
501_NYA_0490_1,501,NYA,490,1,1,-33.492124,118.300279,302,CMS,9B1,25,,,,,25,,,,,Not Applicable,Road,,3
501_P_0550_1,501,P,550,1,2,-31.532088,118.08482,542,L,9B1,3,,,,,3,,,,,Not Applicable,Reserve,,3
501_P_0550_1,501,P,550,1,3,-31.532088,118.08482,542,L,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
501_P_0550_1,501,P,550,1,4,-31.532088,118.08482,542,L,9B1,2,,,,,2,,,,,Not Applicable,Reserve,,3
